status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
176946929155772_193038434213288,"Albert Bourlon a murit zilele trecute, in Franta. Avea 96 de ani. Este considerat unul dintre cei mai mari ciclisti ai Frantei. In 1947, a stabilit un record absolut in Turul Frantei – 253 de kilometri pe care i-a parcurs solitar. Interesant mi s-a …",Albert Bourlon si Romania,link,http://nastase.wordpress.com/2013/10/21/albert-bourlon-si-romania/,2013-10-21 17:31:02,13,2,0,13,0,0,0,0,0
176946929155772_192895157560949,"Acesta este titlul cartii lui Dan Mircea Cipariu. Mi-a facut placere sa-l reintalnesc pe poet si am citit, recunosc, cu oarecare curiozitate, o carte ce are un titlu incitant. O carte editata in conditii bibliofile, cu desene si un ex libris semnate …","""Singuratatea vine pe facebook""",link,http://nastase.wordpress.com/2013/10/20/singuratatea-vine-pe-facebook/,2013-10-20 23:31:50,159,6,4,159,0,0,0,0,0
176946929155772_192820714235060,"In Romania sunt foarte multi batrani, ramasi singuri, de care autoritatile statului nu se pot ocupa. Exista, totusi, cateva entitati private, organizate ca IMM-uri, care au ca unic obiect de activitate - Cod CAEN – 8730 – Activitati ale Caminelor de …",Caminul de batrani de la Bran-Moeciu,link,http://nastase.wordpress.com/2013/10/20/caminul-de-batrani-de-la-bran-moeciu/,2013-10-20 17:32:16,208,10,7,208,0,0,0,0,0
176946929155772_192072090976589,"Cred ca urmariti site-ul Fundatiei Titulescu, asa incat nu va mai anunt, cu regularitate, evenimentele din calendarul FET. Totusi, pentru astazi, va reamintesc dezbaterea ce va avea loc, la ora 16, ""Parteneriatul Estic al Uniunii Europene – ofensiva …","Astazi, dezbatere la FET",link,http://nastase.wordpress.com/2013/10/17/astazi-dezbatere-la-fet/,2013-10-17 17:38:03,130,5,6,130,0,0,0,0,0
176946929155772_191961570987641,"Marti, a avut loc, la Parlament, un seminar aniversar, cu tema ""Romania si Consiliul Europei – 20 de ani de cooperare parlamentara si guvernamentala"". Au participat Valeriu Zgonea, presedintele Camerei Deputatilor, Titus Corlatean, ministrul …",Seminar aniversar la Parlament,link,http://nastase.wordpress.com/2013/10/16/seminar-aniversar-la-parlament/,2013-10-17 05:39:06,207,9,7,207,0,0,0,0,0
176946929155772_191839014333230,"Acesta este titlul editorialului meu din Jurnalul National. Editorialul poate fi citit aici. S-au împlinit anul acesta 140 de ani de când Constantin Esarcu a lansat propunerea de construire a Atheneului Român. Născut în 1836, Esarcu a învăţat la …",Destine uitate: Constantin Esarcu,link,http://nastase.wordpress.com/2013/10/16/destine-uitate-constantin-esarcu/,2013-10-16 17:39:59,211,15,8,211,0,0,0,0,0
176946929155772_191106451073153,"Am gasit in ""Revista vremii"", in numarul din 12 februarie 1922, un articol interesant al lui Grigore Gafencu despre ""lupta electorala"". Articolul este scris intr-o perioada in care Gafencu nu implinise 30 de ani dar se pregatea sa candideze pentru …","""Lupta electorala"". Comentariul lui Grigore Gafencu",link,http://nastase.wordpress.com/2013/10/13/lupta-electorala-comentariul-lui-grigore-gafencu/,2013-10-13 17:45:33,149,8,13,149,0,0,0,0,0
176946929155772_190932091090589,"Intr-un numar al revistei ""Gandirea"" (anul II, numar comun 16-17), revista condusa in acea perioada de Cezar Petrescu, am descoperit o poezie superba a lui Lucian Blaga, poezie pe care eu nu o stiam. M-am gandit sa o retranscriu aici: ""Scrisoare"" Nu …","""Scrisoare"" de Lucian Blaga",link,http://nastase.wordpress.com/2013/10/12/scrisoare-de-lucian-blaga/,2013-10-12 23:47:13,249,29,16,249,0,0,0,0,0
176946929155772_190721784444953,"Mai multi prieteni m-au sunat astazi sa ma intrebe daca este adevarat ca procurorul Daniel Volintiru, propus de catre ministrul justitiei, Robert Cazanciuc, pentru a fi adjunctul sectiei de combatere a coruptiei de la DNA, este cel care a …",Propunerile ministrului Cazanciuc pentru conducerea DNA,link,http://nastase.wordpress.com/2013/10/11/propunerile-ministrului-cazanciuc-pentru-conducerea-dna/,2013-10-11 23:48:56,153,23,3,153,0,0,0,0,0
176946929155772_190665991117199,"In ultimul timp, am scris mai mult despre unele evenimente muzicale, concerte, festivaluri, etc. M-am gandit ca ar trebui sa va impartasesc si unele amintiri legate de un mare dirijor si muzician, Antonin Ciolan, nascut in 1883 si care a trait pana …",Dirijorul Antonin Ciolan,link,http://nastase.wordpress.com/2013/10/11/dirijorul-antonin-ciolan/,2013-10-11 17:49:29,176,7,4,176,0,0,0,0,0
176946929155772_190443534472778,"Ieri, am participat la cea de-a 20-a editie a Cursurilor ""Nicolae Titulescu"", pentru tineri diplomati din mai multe tari, organizata, anul acesta, la Sibiu. Tema expunerii mele a constituit-o Parteneriatul estic, un proiect ce va fi re-examinat la …",La Sibiu,link,http://nastase.wordpress.com/2013/10/10/la-sibiu/,2013-10-10 23:50:52,251,10,1,251,0,0,0,0,0
176946929155772_10202240258347823,"Acesta este titlul editorialului meu de astazi din Jurnalul National. Editorialul poate fi citit aici. Ma intreb, din ce in ce mai des, daca nu cumva noua, romanilor, ne place starea de suzeranitate. Experimentata pe vremea otomanilor, suportata, in …",Schen-gen sau Shen-zhen?,link,http://nastase.wordpress.com/2013/10/08/schen-gen-sau-shen-zhen/,2013-10-08 23:54:30,168,11,9,168,0,0,0,0,0
176946929155772_10202238114414226,"Ieri, 7 octombie, am organizat, la Fundatia Titulescu, dezbaterea ""Romania si Consiliul Europei – trecut si perspective"". Chiar in 7 octombrie, s-au implinit 20 de ani de la aderarea Romaniei la aceasta importanta organizatie. Din pacate, pentru …",20 de ani de la aderarea Romaniei la Consiliul Europei,link,http://nastase.wordpress.com/2013/10/08/20-de-ani-de-la-aderarea-romaniei-la-consiliul-europei/,2013-10-08 17:54:58,169,7,6,169,0,0,0,0,0
176946929155772_188838907966574,"De mai multi ani, Capitala Romaniei nu mai are un muzeu propriu. Lucrarile, acumulate de-a lungul anilor, nu pot fi expuse si deci nu pot fi admirate de vizitatori. In perioada interbelica, in paralel cu Muzeul Toma Stelian, de pe Soseaua Kiseleff – …",Vechea Pinacoteca a Bucurestilor,link,http://nastase.wordpress.com/2013/10/06/vechea-pinacoteca-a-bucurestilor/,2013-10-06 17:58:46,187,8,3,187,0,0,0,0,0
176946929155772_188495304667601,"Inelul Nibelungilor mi s-a parut fascinant, dintotdeauna, nu doar pentru linia muzicala eroica ci si pentru povestea in sine, libretul fiind scris tot de Wagner. Chiar daca ""story-ul"" pare o simpla legenda in care se infrunta nibelungii, oamenii, …",Din nou despre Wagner,link,http://nastase.wordpress.com/2013/10/05/din-nou-despre-wagner/,2013-10-05 18:00:40,188,7,7,188,0,0,0,0,0
176946929155772_188171844699947,"Ieri seara, s-a deschis stagiunea la Filarmonica ""George Enescu"". Programul, probabil ca nu intamplator, a cuprins cateva fragmente din Tetralogia lui Wagner – Calatoria lui Siegfried pe Rin, Moartea lui Siegfried si Mars funebru, pe care le …",Deschiderea stagiunii la Filarmonica,link,http://nastase.wordpress.com/2013/10/04/deschiderea-stagiunii-la-filarmonica/,2013-10-04 18:02:34,158,5,3,158,0,0,0,0,0
176946929155772_187635918086873,"Ieri, am participat la Sesiunea comemorativa - 100 de ani de la nasterea Acad. Marin Voiculescu, organizata de Sectia de medicina a Academiei Romane si de Fundatia Marin Voiculescu, condusa de fiul acestuia, profesorul Mihai Voiculescu. Medic de …",Sesiune comemorativa la Academie,link,http://nastase.wordpress.com/2013/10/03/sesiune-comemorativa-la-academie/,2013-10-03 12:04:48,177,10,3,177,0,0,0,0,0
176946929155772_187233108127154,Acesta este titlul editorialului meu din Jurnalul National. Editorilalul poate fi citit aici. Politica externa reprezinta un instrument prin care statele doresc sa influenteze mediul politic international in directia promovarii si protejarii …,Politica externa a Romaniei,link,http://nastase.wordpress.com/2013/10/01/politica-externa-a-romaniei/,2013-10-01 17:21:07,127,8,11,127,0,0,0,0,0
176946929155772_187169791466819,"Am citit, recent, un comentariu extrem de interesant, semnat de avocatul Florentin Tuca pe site-ul contributors.ro. In contextul dezbaterilor referitoare la conflictul din Siria, mi se pare o lectura incitanta: ""După declaraţiile belicoase şi …","""Să bombardăm şi Dreptul: ori suntem golani, ori nu mai suntem…""",link,http://nastase.wordpress.com/2013/10/01/sa-bombardam-si-dreptul-ori-suntem-golani-ori-nu-mai-suntem/,2013-10-01 11:21:37,114,2,10,114,0,0,0,0,0
176946929155772_186932314823900,"In urma cu vreo 15 ani, am creat o asociatie – Asociatia Romana pentru educatie democratica – care s-a ocupat, intre altele, cu publicarea (reeditarea) unor lucrari importante pentru istoria si cultura romanilor. Astfel, in colectia Restitutio in …",Poetii si prozatorii Basarabiei pana la Unire,link,http://nastase.wordpress.com/2013/09/30/poetii-si-prozatorii-basarabiei-pana-la-unire/,2013-09-30 11:23:30,176,6,4,176,0,0,0,0,0
176946929155772_186734824843649,"La sfarsitul saptamanii, am fost, din nou, la Cornu. Am cules mere si le-am pus in beci pentru iarna. E deja frig si vremea a fost posomorata. Am mai facut ordine in carti, am mai reparat cate ceva. M-am uitat la stiri si apoi am venit in Bucuresti …",Ghicitoare cu pisici,link,http://nastase.wordpress.com/2013/09/29/ghicitoare-cu-pisici/,2013-09-29 17:24:48,603,39,8,603,0,0,0,0,0
176946929155772_186551908195274,"Miercuri, a avut loc, la Fundatia Titulescu, dezbaterea cu tema mentionata. Puteti citi documentul pregatit, ca platforma pentru dezbatere, pe site-ul fundatiei, la adresa www.titulescu.eu.","""Siria – cronica unui conflict amanat""",link,http://nastase.wordpress.com/2013/09/28/siria-cronica-unui-conflict-amanat/,2013-09-28 23:26:14,139,2,6,139,0,0,0,0,0
176946929155772_186155188234946,"Ieri seara, a avut loc vernisajul expozitiei retrospective Emil Ciocoiu. Artistul, prezent la vernisaj, dupa mai mult de trei decenii petrecute in Germania, ofera publicului aproape 200 de lucrari – o selectie ""de suflet"" q a picturilor realizate in …",Expozitie Emil Ciocoiu,link,http://nastase.wordpress.com/2013/09/27/expozitie-emil-ciocoiu/,2013-09-27 11:29:06,207,7,4,207,0,0,0,0,0
176946929155772_185711801612618,Acesta este titlul editorialului meu din Jurnalul National. Editorialul poate fi citit aici. Editia din acest an a Festivalului Enescu a avut o amploare si o anvergura exceptionale. Peste 150 de evenimente culturale in Bucuresti si in marile orase …,Festivalul Enescu – produs de import sau de export?,link,http://nastase.wordpress.com/2013/09/25/festivalul-enescu-produs-de-import-sau-de-export/,2013-09-25 11:32:50,161,5,6,161,0,0,0,0,0
176946929155772_185556281628170,"In anul 2004, am infiintat, impreuna cu mai multi colegi, ""Asociatia pentru pastrarea traditiilor de la Sf Sava"", o asociatie a fostilor elevi care au invatat, de-a lungul timpului, la aceasta importanta scoala romaneasca. Intre activitatile …",Burse pentru elevii de la Colegiul Sf. Sava,link,http://nastase.wordpress.com/2013/09/24/burse-pentru-elevii-de-la-colegiul-sf-sava/,2013-09-24 17:34:14,159,9,2,159,0,0,0,0,0
176946929155772_185528541630944,"Burse pentru elevii de la Colegiul Sf. Colegiul Sf. Sava

In anul 2004, am infiintat, impreuna cu mai multi colegi, ""Asociatia pentru pastrarea traditiilor de la Sf Sava""
(...) Ieri, am participat la interviurile pentru acordarea burselor pentru anul scolar 2013-2014. S-au prezentat 61 de candidati pentru cele 25 de burse. Unii dintre ei m-au impresionat in mod deosebit. Rezultatele vor fi anuntate peste vreo zece zile. (...)

http://nastase.wordpress.com/2013/09/24/burse-pentru-elevii-de-la-colegiul-sf-sava/",Timeline Photos,photo,https://www.facebook.com/Nastase.Adrian/photos/a.185528271630971.1073741852.176946929155772/185528274964304/?type=3,2013-09-24 04:51:00,354,19,18,354,0,0,0,0,0
176946929155772_184168251766973,"Sunt, din nou, la Cornu. Incerc sa scap de un sentiment neplacut de blazare, chiar de enervare. Ma uit la stiri si, din post in post, precum postalionul din vremurile vechi, revad aceleasi imagini din Parcul Tei si aud aceleasi intrebari – daca …",Despre intrebari,link,http://nastase.wordpress.com/2013/09/21/despre-intrebari/,2013-09-21 11:40:21,901,74,13,901,0,0,0,0,0
176946929155772_184031661780632,,Adrian Nastase,photo,https://www.facebook.com/Nastase.Adrian/photos/a.183952058455259.1073741832.176946929155772/183952065121925/?type=3,2013-09-20 18:18:03,342,27,14,342,0,0,0,0,0
176946929155772_184031008447364,,Adrian Nastase,photo,https://www.facebook.com/Nastase.Adrian/photos/a.183951821788616.1073741831.176946929155772/183951828455282/?type=3,2013-09-20 18:14:34,246,15,3,246,0,0,0,0,0
176946929155772_183967521787046,,"Dezbatere, la FET",link,http://nastase.wordpress.com/2013/09/19/dezbatere-la-fet/,2013-09-20 11:44:10,42,2,0,42,0,0,0,0,0
176946929155772_183963188454146,"""Cărțile lansate sâmbătă, reprezintă modalitatea în care am vrut să vă mulțumesc pentru cele 150.000 de comentarii și pentru cele 5,8 milioane de accesări ale blogului meu. 

Fără voi, fără reacțiile voastre, rândurile scrise de mine ar fi fost un fel de squash, în care mingea pe care o trimiți se lovește de un perete ce-ți mărește sentimentul de singurătate. 

În urmă cu aproape șase ani, am pornit într-o călătorie virtuală prin care, în primul rând, am vrut să mai descopăr teritorii din mine însumi, dar am vrut și să văd, prin ochii voștri, cum arată deșertul. 

Drumul mi l-a arătat un șaman tânăr – Darius Groza. L-am redescoperit recent, într-o călătorie cu motocicleta, de patru luni, de la un capăt la altul al Africii. Îl salut și-i mulțumesc. 

Vă mulțumesc și vouă."" 

Sursa: http://nastase.wordpress.com/2013/02/09/dragi-prieteni/ 

Echipa AN",Lansare Blog'n roll vol. 2 si 3,photo,https://www.facebook.com/Nastase.Adrian/photos/a.183962351787563.1073741851.176946929155772/183962415120890/?type=3,2013-09-20 01:05:00,7,0,0,7,0,0,0,0,0
176946929155772_183961771787621,Foto Mihai Poziumschi,Congresul Blocului National al Revolutionarilor,photo,https://www.facebook.com/Nastase.Adrian/photos/a.183961361787662.1073741849.176946929155772/183961371787661/?type=3,2013-09-20 01:00:00,2,0,0,2,0,0,0,0,0
176946929155772_183960848454380,,Albine si... tablouri,photo,https://www.facebook.com/Nastase.Adrian/photos/a.183960475121084.1073741846.176946929155772/183960481787750/?type=3,2013-09-20 00:58:00,985,55,20,985,0,0,0,0,0
176946929155772_183960818454383,"Departamentele Consiliului National PSD au organizat la Parlament o dezbatere despre Tratatul vizand disciplina fiscala in Zona Euro. La eveniment au participat numerosi specialisti in macro-economie, intre care Ionut Dumitru, presedintele Consiliului fiscal, profesorii Dan Daianu, Liviu Voinea, Daniel Barbu, Dan Armeanu, dr Ilie Serbanescu, dr Valentin Lazea – economist-sef la BNR, numerosi parlamentari.",Dezbaterea tratatului vizand disciplina fiscala in Zona Euro,photo,https://www.facebook.com/Nastase.Adrian/photos/a.183960701787728.1073741847.176946929155772/183960705121061/?type=3,2013-09-20 00:58:00,7,0,0,7,0,0,0,0,0
176946929155772_183957815121350,www.adriannastase.ro,Altfel de prieteni,photo,https://www.facebook.com/Nastase.Adrian/photos/a.183957265121405.1073741840.176946929155772/183957271788071/?type=3,2013-09-20 00:51:00,121,9,1,121,0,0,0,0,0
176946929155772_183956828454782,,Inedit,photo,https://www.facebook.com/Nastase.Adrian/photos/a.183956461788152.1073741839.176946929155772/183956475121484/?type=3,2013-09-20 00:46:00,39,0,0,39,0,0,0,0,0
176946929155772_183955945121537,,Lansarea Viziunii Economice a USL,photo,https://www.facebook.com/Nastase.Adrian/photos/a.183955691788229.1073741837.176946929155772/183955695121562/?type=3,2013-09-20 00:44:00,30,1,0,30,0,0,0,0,0
176946929155772_183955635121568,,La Cornu,photo,https://www.facebook.com/Nastase.Adrian/photos/a.183955508454914.1073741836.176946929155772/183955515121580/?type=3,2013-09-20 00:43:00,47,2,0,47,0,0,0,0,0
176946929155772_183955425121589,,Congresul ECOSY,photo,https://www.facebook.com/Nastase.Adrian/photos/a.183954858454979.1073741835.176946929155772/183954865121645/?type=3,2013-09-20 00:42:00,32,0,0,32,0,0,0,0,0
176946929155772_183954775121654,,La Craiova - ianuarie 2011,photo,https://www.facebook.com/Nastase.Adrian/photos/a.183954195121712.1073741834.176946929155772/183954208455044/?type=3,2013-09-20 00:41:00,32,0,0,32,0,0,0,0,0
176946929155772_183954178455047,,Congres TSD,photo,https://www.facebook.com/Nastase.Adrian/photos/a.183953928455072.1073741833.176946929155772/183953941788404/?type=3,2013-09-20 00:39:00,427,13,6,427,0,0,0,0,0
176946929155772_183953858455079,,In viata trebuie sa fii...diplomat,photo,https://www.facebook.com/Nastase.Adrian/photos/a.183952058455259.1073741832.176946929155772/183952065121925/?type=3,2013-09-20 00:38:00,46,8,0,46,0,0,0,0,0
